,global_id,FACT_DATE_START,FACT_DATE_END,District,Address,UNOM
765,348637,04.04.2022,07.09.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 2",24750
766,348638,04.04.2022,07.09.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 2",24750
767,348640,24.01.2022,22.06.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 2",24750
768,348641,19.01.2022,18.04.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 2",24750
769,348642,17.01.2022,18.04.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 2",24750
770,430575,01.03.2022,23.05.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 2",24750
771,430573,17.01.2022,18.04.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 2",24750
772,430574,12.05.2022,13.09.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 2",24750
773,357763,19.01.2022,21.04.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 5",24753
774,394569,24.01.2022,18.04.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 5",24753
775,394571,11.04.2022,28.07.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 5",24753
776,394572,01.02.2022,21.04.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 5",24753
777,394573,11.05.2022,06.09.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 5",24753
778,394565,11.04.2022,08.11.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 5",24753
779,394566,18.04.2022,10.10.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 5",24753
780,394567,18.04.2022,10.10.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 5",24753
781,394568,24.01.2022,15.04.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 1, корпус 5",24753
782,353326,06.05.2022,10.11.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 10",24761
783,353324,01.04.2022,09.11.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 10",24761
784,353325,06.04.2022,15.11.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 10",24761
785,353319,04.05.2022,19.12.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 10",24761
786,430530,01.04.2022,16.11.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 10",24761
787,348905,24.05.2022,12.09.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 12",24762
788,348909,19.05.2022,04.08.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 12",24762
789,430763,06.05.2022,05.07.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 12",24762
790,430758,07.06.2022,02.11.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 12",24762
791,430760,17.03.2022,05.07.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 12",24762
792,430761,17.03.2022,08.07.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 12",24762
793,430762,06.05.2022,05.07.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 12",24762
794,348943,11.04.2022,19.12.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 2, корпус 3",24756
795,348944,11.05.2022,12.12.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 2, корпус 3",24756
796,348945,11.05.2022,23.12.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 2, корпус 3",24756
797,348946,11.05.2022,23.12.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 2, корпус 3",24756
798,348953,11.05.2022,16.09.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 4, корпус 2",24759
799,348950,11.05.2022,10.10.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 4, корпус 2",24759
800,348951,11.05.2022,10.10.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 4, корпус 2",24759
801,348949,11.04.2022,21.11.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 4, корпус 2",24759
802,348622,19.04.2022,10.11.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 15-я Парковая улица, дом 26, корпус 4",18910
803,348623,10.01.2022,09.12.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 15-я Парковая улица, дом 26, корпус 4",18910
804,348624,10.01.2022,09.06.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 15-я Парковая улица, дом 26, корпус 4",18910
805,348629,19.05.2022,11.11.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 15-я Парковая улица, дом 26, корпус 4",18910
806,348626,28.03.2022,22.08.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 15-я Парковая улица, дом 26, корпус 4",18910
807,348628,20.05.2022,19.12.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 15-я Парковая улица, дом 26, корпус 4",18910
808,348625,10.01.2022,09.06.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 15-я Парковая улица, дом 26, корпус 4",18910
809,430562,10.03.2022,22.06.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 15-я Парковая улица, дом 26, корпус 4",18910
810,430560,25.02.2022,28.11.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 15-я Парковая улица, дом 26, корпус 4",18910
811,430561,11.02.2022,22.06.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 15-я Парковая улица, дом 26, корпус 4",18910
812,394614,17.05.2022,03.08.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
813,394603,22.04.2022,07.11.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
814,394604,19.05.2022,22.08.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
815,394605,27.05.2022,14.12.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
816,394606,27.05.2022,13.12.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
817,394608,07.06.2022,14.12.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
818,394609,17.05.2022,13.12.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
819,394610,28.03.2022,08.12.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
820,394611,01.02.2022,08.07.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
821,394612,04.02.2022,08.07.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
822,394613,11.02.2022,08.07.2022,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, Средняя Первомайская улица, дом 36",19314
823,348986,26.04.2022,04.07.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Ибрагимова, дом 16",8542
824,348984,24.02.2022,23.06.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Ибрагимова, дом 16",8542
825,348985,24.02.2022,23.06.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Ибрагимова, дом 16",8542
826,348983,06.06.2022,19.10.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Ибрагимова, дом 16",8542
827,430816,16.03.2022,23.06.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Ибрагимова, дом 16",8542
828,351054,16.02.2022,18.07.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловский проспект, дом 77, корпус 2",8700
829,430493,30.09.2022,24.11.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловский проспект, дом 77, корпус 2",8700
830,368044,30.03.2022,12.08.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Союзный проспект, дом 4",24412
831,368042,22.03.2022,12.08.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Союзный проспект, дом 4",24412
832,368043,07.02.2022,12.08.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Союзный проспект, дом 4",24412
833,368041,07.02.2022,12.08.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Союзный проспект, дом 4",24412
834,342764,18.04.2022,02.12.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Мартеновская улица, дом 5",13829
835,342763,01.06.2022,23.11.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Мартеновская улица, дом 5",13829
836,342762,25.03.2022,01.09.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Мартеновская улица, дом 5",13829
837,430705,28.04.2022,30.11.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Мартеновская улица, дом 5",13829
838,430703,25.03.2022,01.09.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Мартеновская улица, дом 5",13829
839,430704,29.04.2022,24.11.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Мартеновская улица, дом 5",13829
840,342815,17.05.2022,23.09.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, 4-я Сокольническая улица, дом 3",24227
841,342812,11.04.2022,01.06.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, 4-я Сокольническая улица, дом 3",24227
842,342813,11.04.2022,01.06.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, 4-я Сокольническая улица, дом 3",24227
843,342817,11.04.2022,14.10.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, 4-я Сокольническая улица, дом 3",24227
844,342816,01.03.2022,28.09.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, 4-я Сокольническая улица, дом 3",24227
845,342814,24.01.2022,04.05.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, 4-я Сокольническая улица, дом 3",24227
846,430711,10.01.2022,04.05.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, 4-я Сокольническая улица, дом 3",24227
847,430710,10.01.2022,04.05.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, 4-я Сокольническая улица, дом 3",24227
848,342844,19.01.2022,24.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Кусковская улица, дом 1",12323
849,342849,03.05.2022,24.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Кусковская улица, дом 1",12323
850,342846,19.01.2022,24.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Кусковская улица, дом 1",12323
851,342848,04.05.2022,28.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Кусковская улица, дом 1",12323
852,394851,19.01.2022,24.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Кусковская улица, дом 1",12323
853,394849,19.01.2022,24.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Кусковская улица, дом 1",12323
854,342850,21.03.2022,25.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Малый Купавенский проезд, дом 5, корпус 1",12182
855,342854,06.06.2022,15.09.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Малый Купавенский проезд, дом 5, корпус 1",12182
856,342852,27.04.2022,22.11.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Малый Купавенский проезд, дом 5, корпус 1",12182
857,342851,21.03.2022,25.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Малый Купавенский проезд, дом 5, корпус 1",12182
858,430715,19.04.2022,16.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Малый Купавенский проезд, дом 5, корпус 1",12182
859,430714,21.03.2022,11.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Малый Купавенский проезд, дом 5, корпус 1",12182
860,369829,01.07.2022,03.10.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Перовская улица, дом 49/53",19486
861,369830,16.02.2022,15.07.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Перовская улица, дом 49/53",19486
862,369835,21.05.2022,29.08.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Перовская улица, дом 49/53",19486
863,369832,16.02.2022,15.07.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Перовская улица, дом 49/53",19486
864,369834,22.03.2022,29.08.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Перовская улица, дом 49/53",19486
865,369831,30.03.2022,15.07.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Перовская улица, дом 49/53",19486
866,342977,21.04.2022,13.12.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 2",28394
867,342978,26.05.2022,14.09.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 2",28394
868,342976,23.03.2022,05.09.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 2",28394
869,342975,23.03.2022,05.09.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 2",28394
870,430730,17.05.2022,06.09.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 2",28394
871,430729,23.03.2022,05.09.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 2",28394
872,343424,04.05.2022,30.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Утренняя улица, дом 22, корпус 2",26960
873,343423,06.05.2022,08.12.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Утренняя улица, дом 22, корпус 2",26960
874,370614,06.04.2022,30.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Утренняя улица, дом 22, корпус 2",26960
875,370615,29.03.2022,10.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Утренняя улица, дом 22, корпус 2",26960
876,370619,06.05.2022,30.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Утренняя улица, дом 22, корпус 2",26960
877,370617,29.03.2022,15.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Утренняя улица, дом 22, корпус 2",26960
878,370618,01.04.2022,10.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Утренняя улица, дом 22, корпус 2",26960
879,370616,28.04.2022,17.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Утренняя улица, дом 22, корпус 2",26960
880,343425,26.04.2022,08.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 46, корпус 2",27124
881,368521,02.06.2022,23.09.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 46, корпус 2",27124
882,343499,11.05.2022,23.12.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 2, корпус 2",24755
883,343503,11.05.2022,12.12.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 2, корпус 2",24755
884,343502,11.04.2022,19.12.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 2, корпус 2",24755
885,343500,11.05.2022,23.12.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, улица Старый Гай, дом 2, корпус 2",24755
886,343694,24.01.2022,08.07.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Снайперская улица, дом 6, корпус 3",24037
887,343693,11.04.2022,21.10.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Снайперская улица, дом 6, корпус 3",24037
888,430790,11.05.2022,29.09.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Снайперская улица, дом 6, корпус 3",24037
889,430787,24.01.2022,18.04.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Снайперская улица, дом 6, корпус 3",24037
890,430788,18.04.2022,18.07.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Снайперская улица, дом 6, корпус 3",24037
891,430789,24.01.2022,18.04.2022,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Снайперская улица, дом 6, корпус 3",24037
892,343701,29.06.2022,16.09.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Хабаровская улица, дом 24",28654
893,343736,02.05.2022,08.06.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловская площадь, дом 4, корпус 1",8595
894,343735,25.04.2022,18.10.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловская площадь, дом 4, корпус 1",8595
895,430806,16.05.2022,30.08.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловская площадь, дом 4, корпус 1",8595
896,430803,21.02.2022,03.06.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловская площадь, дом 4, корпус 1",8595
897,430804,25.04.2022,12.07.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловская площадь, дом 4, корпус 1",8595
898,430805,21.02.2022,03.06.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловская площадь, дом 4, корпус 1",8595
899,430802,01.03.2022,03.06.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловская площадь, дом 4, корпус 1",8595
900,343747,01.04.2022,20.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Зелёный проспект, дом 9",8334
901,343744,01.03.2022,20.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Зелёный проспект, дом 9",8334
902,343748,18.05.2022,19.07.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Зелёный проспект, дом 9",8334
903,343745,01.03.2022,20.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Зелёный проспект, дом 9",8334
904,395002,14.02.2022,20.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Зелёный проспект, дом 9",8334
905,395001,26.04.2022,20.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Зелёный проспект, дом 9",8334
906,343863,11.02.2022,23.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 2-я Владимирская улица, дом 8, корпус 2",4035
907,343867,23.05.2022,15.07.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 2-я Владимирская улица, дом 8, корпус 2",4035
908,343865,29.04.2022,15.07.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 2-я Владимирская улица, дом 8, корпус 2",4035
909,343866,28.04.2022,19.10.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 2-я Владимирская улица, дом 8, корпус 2",4035
910,343864,11.02.2022,23.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 2-я Владимирская улица, дом 8, корпус 2",4035
911,370679,23.05.2022,25.07.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 2-я Владимирская улица, дом 8, корпус 2",4035
912,370675,25.02.2022,24.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 2-я Владимирская улица, дом 8, корпус 2",4035
